Date,Exercise,Category,Weight (kgs),Reps,Distance,Distance Unit,Time
2016-07-29,Rack Pull,Back,160.0,4,,,
2016-07-29,EZ-Bar Skullcrusher,Triceps,47.5,5,,,
2016-07-29,EZ-Bar Skullcrusher,Triceps,47.5,5,,,
2016-07-29,EZ-Bar Skullcrusher,Triceps,47.5,5,,,
2016-07-29,Dumbbell Hammer Curl,Biceps,40.0,5,,,
2016-07-29,Dumbbell Hammer Curl,Biceps,40.0,5,,,
2016-07-29,Dumbbell Hammer Curl,Biceps,40.0,5,,,
2016-07-29,Seated Calf Raise Machine,Legs,120.0,15,,,
2016-07-29,Seated Calf Raise Machine,Legs,138.6,15,,,
2016-07-29,Seated Calf Raise Machine,Legs,148.6,15,,,
2016-08-01,Squat,Legs,120.0,5,,,
2016-08-01,Squat,Legs,120.0,5,,,
2016-08-01,Squat,Legs,118.5,5,,,
2016-08-01,Squat,Legs,118.5,5,,,
2016-08-01,Squat,Legs,118.5,5,,,
2016-08-01,Overhead Press,Shoulders,52.0,5,,,
2016-08-01,Overhead Press,Shoulders,52.0,5,,,
2016-08-01,Overhead Press,Shoulders,52.0,5,,,
2016-08-01,Overhead Press,Shoulders,52.0,5,,,
2016-08-01,Overhead Press,Shoulders,52.0,5,,,
2016-08-01,Chin Up,Back,95.0,5,,,
2016-08-01,Chin Up,Back,95.0,5,,,
2016-08-01,Chin Up,Back,95.0,5,,,
2016-08-01,Speed DL,Back,90.0,1,,,
2016-08-01,Speed DL,Back,90.0,1,,,
2016-08-01,Speed DL,Back,90.0,1,,,
2016-08-01,Speed DL,Back,90.0,1,,,
2016-08-01,Speed DL,Back,90.0,1,,,
2016-08-01,Speed DL,Back,90.0,1,,,
2016-08-01,Speed DL,Back,90.0,1,,,
2016-08-01,Speed DL,Back,90.0,1,,,
2016-08-03,Squat,Legs,96.0,5,,,
2016-08-03,Squat,Legs,96.0,5,,,
2016-08-03,Bench Press,Chest,73.5,5,,,
2016-08-03,Bench Press,Chest,73.5,5,,,
2016-08-03,Bench Press,Chest,73.5,5,,,
2016-08-03,Power Snatch,Olympic Lifts,35.0,1,,,
2016-08-03,Power Snatch,Olympic Lifts,37.5,1,,,
2016-08-03,Power Snatch,Olympic Lifts,40.0,1,,,
2016-08-03,Overhead Squat,Olympic Lifts,35.0,1,,,
2016-08-03,Overhead Squat,Olympic Lifts,37.5,1,,,
2016-08-03,Overhead Squat,Olympic Lifts,40.0,3,,,
2016-08-05,Squat,Legs,135.0,2,,,
2016-08-05,Overhead Press,Shoulders,60.0,3,,,
2016-08-05,Overhead Press,Shoulders,60.0,3,,,
2016-08-05,Deadlift,Back,140.0,5,,,
2016-08-05,Triceps Dips,Triceps,105.0,5,,,
2016-08-05,Triceps Dips,Triceps,105.0,5,,,
2016-08-05,Triceps Dips,Triceps,105.0,5,,,
2016-08-05,Barbell Curl,Biceps,42.5,5,,,
2016-08-05,Barbell Curl,Biceps,40.0,5,,,
2016-08-05,Barbell Curl,Biceps,40.0,5,,,
2016-08-05,Seated Calf Raise Machine,Legs,138.6,15,,,
2016-08-05,Seated Calf Raise Machine,Legs,138.6,15,,,
2016-08-05,Seated Calf Raise Machine,Legs,138.6,15,,,
2016-08-08,Squat,Legs,120.0,5,,,
2016-08-08,Squat,Legs,120.0,5,,,
2016-08-08,Squat,Legs,120.0,5,,,
2016-08-08,Squat,Legs,120.0,5,,,
2016-08-08,Squat,Legs,120.0,5,,,
2016-08-08,Bench Press,Chest,77.5,5,,,
2016-08-08,Bench Press,Chest,77.5,5,,,
2016-08-08,Bench Press,Chest,77.5,5,,,
2016-08-08,Bench Press,Chest,77.5,5,,,
2016-08-08,Bench Press,Chest,77.5,5,,,
2016-08-08,Power Clean,Olympic Lifts,65.0,3,,,
2016-08-08,Power Clean,Olympic Lifts,65.0,3,,,
2016-08-08,Power Clean,Olympic Lifts,65.0,3,,,
2016-08-08,Power Clean,Olympic Lifts,65.0,3,,,
2016-08-08,Power Clean,Olympic Lifts,65.0,3,,,
2016-08-08,Chin Up,Back,95.0,5,,,
2016-08-08,Chin Up,Back,95.0,5,,,
2016-08-08,Chin Up,Back,95.0,5,,,
2016-08-10,CG Bench Press,Chest,66.0,5,,,
2016-08-10,CG Bench Press,Chest,66.0,5,,,
2016-08-10,CG Bench Press,Chest,66.0,5,,,
2016-08-10,Overhead Press,Shoulders,47.5,5,,,
2016-08-10,Overhead Press,Shoulders,47.5,5,,,
2016-08-12,Squat,Legs,135.0,1,,,
2016-08-12,Squat,Legs,135.0,2,,,
2016-08-12,Bench Press,Chest,90.0,3,,,
2016-08-12,Bench Press,Chest,90.0,3,,,
2016-08-15,Squat,Legs,95.0,5,,,
2016-08-15,Squat,Legs,95.0,5,,,
2016-08-15,Squat,Legs,95.0,5,,,
2016-08-15,Squat,Legs,100.0,5,,,
2016-08-15,Squat,Legs,100.0,5,,,
2016-08-15,Overhead Press,Shoulders,40.0,5,,,
2016-08-15,Overhead Press,Shoulders,40.0,5,,,
2016-08-15,Overhead Press,Shoulders,40.0,5,,,
2016-08-15,Overhead Press,Shoulders,40.0,5,,,
2016-08-15,Overhead Press,Shoulders,40.0,5,,,
2016-08-17,Bench Press,Chest,70.0,5,,,
2016-08-17,Bench Press,Chest,70.0,5,,,
2016-08-17,Bench Press,Chest,70.0,5,,,
2016-08-19,Squat,Legs,60.0,5,,,
2016-08-19,Squat,Legs,80.0,1,,,
2016-08-22,Squat,Legs,105.0,5,,,
2016-08-22,Squat,Legs,105.0,5,,,
2016-08-22,Bench Press,Chest,75.0,5,,,
2016-08-22,Bench Press,Chest,70.0,5,,,
2016-08-22,Bench Press,Chest,70.0,5,,,
2016-08-22,Power Snatch,Olympic Lifts,35.0,1,,,
2016-08-22,Power Snatch,Olympic Lifts,35.0,1,,,
2016-08-26,Squat,Legs,125.0,1,,,
2016-08-26,Squat,Legs,120.0,3,,,
2016-08-26,Bench Press,Chest,85.0,3,,,
2016-08-26,Bench Press,Chest,85.0,3,,,
2016-08-26,Deadlift,Back,120.0,5,,,
2016-08-26,Dumbbell Hammer Curl,Biceps,28.0,8,,,
2016-08-26,Dumbbell Hammer Curl,Biceps,28.0,8,,,
2016-08-26,Dumbbell Hammer Curl,Biceps,28.0,8,,,
2016-08-29,Squat,Legs,101.0,5,,,
2016-08-29,Squat,Legs,101.0,5,,,
2016-08-29,Squat,Legs,101.0,5,,,
2016-08-29,Squat,Legs,101.0,5,,,
2016-08-29,Squat,Legs,101.0,5,,,
2016-08-29,Overhead Press,Shoulders,47.5,5,,,
2016-08-29,Overhead Press,Shoulders,47.5,5,,,
2016-08-29,Overhead Press,Shoulders,47.5,5,,,
2016-08-29,Overhead Press,Shoulders,47.5,5,,,
2016-08-29,Overhead Press,Shoulders,47.5,5,,,
2016-08-29,Power Clean,Olympic Lifts,50.0,3,,,
2016-08-29,Power Clean,Olympic Lifts,50.0,3,,,
2016-08-29,Power Clean,Olympic Lifts,50.0,3,,,
2016-08-29,Chin Up,Back,85.0,8,,,
2016-08-29,Chin Up,Back,85.0,8,,,
2016-08-29,Chin Up,Back,85.0,8,,,
2016-08-31,Squat,Legs,85.0,5,,,
2016-08-31,Squat,Legs,85.0,5,,,
2016-08-31,Bench Press,Chest,71.0,5,,,
2016-08-31,Bench Press,Chest,70.0,5,,,
2016-08-31,Bench Press,Chest,70.0,5,,,
2016-08-31,Power Snatch,Olympic Lifts,30.0,2,,,
2016-08-31,Power Snatch,Olympic Lifts,30.0,2,,,
2016-08-31,Power Snatch,Olympic Lifts,30.0,2,,,
2016-09-02,Squat,Legs,125.0,3,,,
2016-09-02,Overhead Press,Shoulders,55.0,3,,,
2016-09-02,Overhead Press,Shoulders,55.0,3,,,
2016-09-02,Deadlift,Back,130.0,5,,,
2016-09-02,Triceps Dips,Triceps,96.0,5,,,
2016-09-02,Triceps Dips,Triceps,101.0,5,,,
2016-09-02,Triceps Dips,Triceps,101.0,5,,,
2016-09-05,Squat,Legs,105.0,5,,,
2016-09-05,Squat,Legs,105.0,5,,,
2016-09-05,Squat,Legs,105.0,5,,,
2016-09-05,Squat,Legs,105.0,5,,,
2016-09-05,Squat,Legs,105.0,5,,,
2016-09-05,Bench Press,Chest,73.5,5,,,
2016-09-05,Bench Press,Chest,73.5,5,,,
2016-09-05,Bench Press,Chest,73.5,5,,,
2016-09-05,Bench Press,Chest,73.5,5,,,
2016-09-05,Bench Press,Chest,73.5,5,,,
2016-09-05,Power Clean,Olympic Lifts,60.0,3,,,
2016-09-05,Power Clean,Olympic Lifts,60.0,3,,,
2016-09-05,Power Clean,Olympic Lifts,60.0,3,,,
2016-09-05,Chin Up,Back,85.0,8,,,
2016-09-05,Chin Up,Back,85.0,8,,,
2016-09-05,Chin Up,Back,85.0,8,,,
2016-09-07,Squat,Legs,87.5,5,,,
2016-09-07,Squat,Legs,87.5,5,,,
2016-09-07,CG Bench Press,Chest,62.5,5,,,
2016-09-07,CG Bench Press,Chest,62.5,5,,,
2016-09-07,CG Bench Press,Chest,62.5,5,,,
2016-09-07,Overhead Press,Shoulders,46.0,5,,,
2016-09-07,Overhead Press,Shoulders,46.0,5,,,
2016-09-07,Overhead Press,Shoulders,46.0,5,,,
2016-09-07,Power Snatch,Olympic Lifts,30.0,2,,,
2016-09-07,Power Snatch,Olympic Lifts,30.0,2,,,
2016-09-07,Power Snatch,Olympic Lifts,35.0,1,,,
2016-09-07,Power Snatch,Olympic Lifts,40.0,1,,,
2016-09-09,Squat,Legs,127.5,3,,,
2016-09-09,Bench Press,Chest,87.5,3,,,
2016-09-09,Bench Press,Chest,87.5,3,,,
2016-09-09,Deadlift,Back,132.5,5,,,
2016-09-09,Dumbbell Hammer Curl,Biceps,32.0,8,,,
2016-09-09,Dumbbell Hammer Curl,Biceps,32.0,8,,,
2016-09-09,Dumbbell Hammer Curl,Biceps,32.0,8,,,
2016-09-12,Squat,Legs,107.5,5,,,
2016-09-12,Squat,Legs,107.5,5,,,
2016-09-12,Squat,Legs,107.5,5,,,
2016-09-12,Squat,Legs,107.5,5,,,
2016-09-12,Squat,Legs,107.5,5,,,
2016-09-12,Overhead Press,Shoulders,48.5,5,,,
2016-09-12,Overhead Press,Shoulders,48.5,5,,,
2016-09-12,Overhead Press,Shoulders,48.5,5,,,
2016-09-12,Overhead Press,Shoulders,48.5,5,,,
2016-09-12,Overhead Press,Shoulders,48.5,5,,,
2016-09-12,Power Clean,Olympic Lifts,62.5,3,,,
2016-09-12,Power Clean,Olympic Lifts,62.5,3,,,
2016-09-12,Power Clean,Olympic Lifts,62.5,3,,,
2016-09-12,Chin Up,Back,85.0,8,,,
2016-09-12,Chin Up,Back,85.0,8,,,
2016-09-12,Chin Up,Back,85.0,8,,,
2016-09-14,Squat,Legs,90.0,5,,,
2016-09-14,Squat,Legs,90.0,5,,,
2016-09-14,Bench Press,Chest,72.5,5,,,
2016-09-14,Bench Press,Chest,72.5,5,,,
2016-09-14,Bench Press,Chest,72.5,5,,,
2016-09-14,Power Snatch,Olympic Lifts,32.5,2,,,
2016-09-14,Power Snatch,Olympic Lifts,32.5,2,,,
2016-09-14,Power Snatch,Olympic Lifts,32.5,2,,,
2016-09-16,Squat,Legs,130.0,3,,,
2016-09-16,Overhead Press,Shoulders,57.5,3,,,
2016-09-16,Overhead Press,Shoulders,57.5,3,,,
2016-09-16,Deadlift,Back,140.0,5,,,
2016-09-16,Triceps Dips,Triceps,105.0,5,,,
2016-09-16,Triceps Dips,Triceps,105.0,5,,,
2016-09-16,Triceps Dips,Triceps,105.0,5,,,
2016-09-19,Squat,Legs,110.0,5,,,
2016-09-19,Squat,Legs,110.0,5,,,
2016-09-19,Squat,Legs,110.0,5,,,
2016-09-19,Squat,Legs,110.0,5,,,
2016-09-19,Squat,Legs,110.0,5,,,
2016-09-19,Bench Press,Chest,76.0,5,,,
2016-09-19,Bench Press,Chest,76.0,5,,,
2016-09-19,Bench Press,Chest,75.0,5,,,
2016-09-19,Bench Press,Chest,75.0,5,,,
2016-09-19,Bench Press,Chest,75.0,5,,,
2016-09-19,Power Clean,Olympic Lifts,63.5,3,,,
2016-09-19,Power Clean,Olympic Lifts,63.5,3,,,
2016-09-19,Power Clean,Olympic Lifts,63.5,3,,,
2016-09-19,Chin Up,Back,85.0,8,,,
2016-09-19,Chin Up,Back,85.0,8,,,
2016-09-19,Chin Up,Back,85.0,8,,,
2016-09-21,Squat,Legs,91.0,5,,,
2016-09-21,Squat,Legs,91.0,5,,,
2016-09-21,CG Bench Press,Chest,65.0,5,,,
2016-09-21,CG Bench Press,Chest,65.0,5,,,
2016-09-21,Overhead Press,Shoulders,47.5,5,,,
2016-09-21,Overhead Press,Shoulders,47.5,5,,,
2016-09-21,Overhead Press,Shoulders,47.5,5,,,
2016-09-21,Power Snatch,Olympic Lifts,32.5,2,,,
2016-09-21,Power Snatch,Olympic Lifts,32.5,2,,,
2016-09-21,Power Snatch,Olympic Lifts,32.5,2,,,
2016-09-23,Squat,Legs,132.5,3,,,
2016-09-23,Bench Press,Chest,90.0,3,,,
2016-09-23,Bench Press,Chest,90.0,3,,,
2016-09-23,Deadlift,Back,140.0,5,,,
2016-09-23,Dumbbell Hammer Curl,Biceps,36.0,8,,,
2016-09-23,Dumbbell Hammer Curl,Biceps,36.0,8,,,
2016-09-23,Dumbbell Hammer Curl,Biceps,36.0,8,,,
2016-09-26,Squat,Legs,110.0,5,,,
2016-09-26,Squat,Legs,110.0,5,,,
2016-09-26,Squat,Legs,110.0,5,,,
2016-09-26,Squat,Legs,110.0,5,,,
2016-09-26,Squat,Legs,110.0,5,,,
2016-09-26,Overhead Press,Shoulders,50.0,5,,,
2016-09-26,Overhead Press,Shoulders,50.0,5,,,
2016-09-26,Overhead Press,Shoulders,50.0,5,,,
2016-09-26,Overhead Press,Shoulders,50.0,5,,,
2016-09-26,Overhead Press,Shoulders,50.0,5,,,
2016-09-26,Power Clean,Olympic Lifts,65.0,3,,,
2016-09-26,Power Clean,Olympic Lifts,65.0,3,,,
2016-09-26,Power Clean,Olympic Lifts,65.0,3,,,
2016-09-26,Chin Up,Back,87.5,6,,,
2016-09-26,Chin Up,Back,87.5,8,,,
2016-09-26,Chin Up,Back,87.5,8,,,
2016-09-28,Squat,Legs,91.0,5,,,
2016-09-28,Squat,Legs,91.0,5,,,
2016-09-28,Bench Press,Chest,73.5,5,,,
2016-09-28,Bench Press,Chest,73.5,5,,,
2016-09-28,Bench Press,Chest,73.5,5,,,
2016-09-28,Power Snatch,Olympic Lifts,33.5,2,,,
2016-09-28,Power Snatch,Olympic Lifts,33.5,2,,,
2016-09-28,Power Snatch,Olympic Lifts,33.5,2,,,
2016-09-30,Squat,Legs,133.5,3,,,
2016-09-30,Overhead Press,Shoulders,58.5,3,,,
2016-09-30,Overhead Press,Shoulders,58.5,3,,,
2016-09-30,Deadlift,Back,142.5,5,,,
2016-09-30,Triceps Dips,Triceps,106.0,5,,,
2016-09-30,Triceps Dips,Triceps,106.0,5,,,
2016-09-30,Triceps Dips,Triceps,106.0,5,,,
2016-10-03,Squat,Legs,112.5,5,,,
2016-10-03,Squat,Legs,112.5,5,,,
2016-10-03,Squat,Legs,112.5,5,,,
2016-10-03,Squat,Legs,112.5,5,,,
2016-10-03,Squat,Legs,112.5,5,,,
2016-10-03,Bench Press,Chest,77.5,5,,,
2016-10-03,Power Clean,Olympic Lifts,60.0,3,,,
2016-10-03,Power Clean,Olympic Lifts,60.0,3,,,
2016-10-03,Power Clean,Olympic Lifts,60.0,3,,,
2016-10-03,Chin Up,Back,85.0,8,,,
2016-10-03,Chin Up,Back,87.5,8,,,
2016-10-03,Chin Up,Back,87.5,8,,,
2016-10-03,Bench Press,Chest,77.5,5,,,
2016-10-03,Bench Press,Chest,77.5,5,,,
2016-10-03,Bench Press,Chest,77.5,5,,,
2016-10-03,Bench Press,Chest,77.5,5,,,
2016-10-05,Squat,Legs,95.0,5,,,
2016-10-05,Squat,Legs,90.0,5,,,
2016-10-05,CG Bench Press,Chest,67.5,5,,,
2016-10-05,CG Bench Press,Chest,65.0,5,,,
2016-10-05,Overhead Press,Shoulders,47.5,5,,,
2016-10-05,Overhead Press,Shoulders,47.5,5,,,
2016-10-05,Overhead Press,Shoulders,47.5,5,,,
2016-10-05,Power Snatch,Olympic Lifts,32.5,2,,,
2016-10-05,Power Snatch,Olympic Lifts,32.5,2,,,
2016-10-05,Power Snatch,Olympic Lifts,32.5,2,,,
2016-10-07,Squat,Legs,135.0,3,,,
2016-10-07,Bench Press,Chest,92.5,3,,,
2016-10-07,Bench Press,Chest,92.5,3,,,
2016-10-07,Deadlift,Back,120.0,5,,,
2016-10-07,Deadlift,Back,127.5,5,,,
2016-10-07,Dumbbell Hammer Curl,Biceps,36.0,8,,,
2016-10-07,Dumbbell Hammer Curl,Biceps,36.0,8,,,
2016-10-07,Dumbbell Hammer Curl,Biceps,36.0,8,,,
2016-10-11,Squat,Legs,112.5,5,,,
2016-10-11,Squat,Legs,112.5,5,,,
2016-10-11,Squat,Legs,112.5,5,,,
2016-10-11,Squat,Legs,112.5,5,,,
2016-10-11,Squat,Legs,112.5,5,,,
2016-10-11,Overhead Press,Shoulders,51.0,5,,,
2016-10-11,Overhead Press,Shoulders,51.0,5,,,
2016-10-11,Overhead Press,Shoulders,51.0,5,,,
2016-10-11,Overhead Press,Shoulders,51.0,5,,,
2016-10-11,Overhead Press,Shoulders,51.0,5,,,
2016-10-11,Power Snatch,Olympic Lifts,35.0,1,,,
2016-10-11,Power Snatch,Olympic Lifts,40.0,1,,,
2016-10-11,Power Snatch,Olympic Lifts,45.0,1,,,
2016-10-11,Chin Up,Back,87.5,8,,,
2016-10-11,Chin Up,Back,87.5,8,,,
2016-10-11,Chin Up,Back,87.5,8,,,
2016-10-14,Squat,Legs,135.0,3,,,
2016-10-14,Overhead Press,Shoulders,59.5,3,,,
2016-10-14,Deadlift,Back,115.0,5,,,
2016-10-14,Deadlift,Back,130.0,5,,,
2016-10-14,Triceps Dips,Triceps,106.0,5,,,
2016-10-14,Triceps Dips,Triceps,106.0,5,,,
2016-10-14,Triceps Dips,Triceps,106.0,5,,,
2016-10-17,Squat,Legs,113.5,5,,,
2016-10-17,Squat,Legs,113.5,5,,,
2016-10-17,Squat,Legs,113.5,5,,,
2016-10-17,Squat,Legs,113.5,5,,,
2016-10-17,Squat,Legs,113.5,5,,,
2016-10-17,Bench Press,Chest,77.5,5,,,
2016-10-17,Bench Press,Chest,77.5,5,,,
2016-10-17,Bench Press,Chest,77.5,5,,,
2016-10-17,Bench Press,Chest,77.5,5,,,
2016-10-17,Bench Press,Chest,77.5,5,,,
2016-10-17,Power Clean,Olympic Lifts,60.0,3,,,
2016-10-17,Power Clean,Olympic Lifts,60.0,3,,,
2016-10-17,Power Clean,Olympic Lifts,60.0,3,,,
2016-10-17,Power Clean,Olympic Lifts,60.0,3,,,
2016-10-17,Power Clean,Olympic Lifts,60.0,3,,,
2016-10-17,Chin Up,Back,87.5,8,,,
2016-10-17,Chin Up,Back,90.0,8,,,
2016-10-17,Chin Up,Back,90.0,8,,,
2016-10-19,Squat,Legs,95.0,5,,,
2016-10-19,Squat,Legs,95.0,5,,,
2016-10-19,CG Bench Press,Chest,66.0,5,,,
2016-10-19,CG Bench Press,Chest,66.0,5,,,
2016-10-19,Overhead Press,Shoulders,50.0,5,,,
2016-10-19,Overhead Press,Shoulders,47.5,5,,,
2016-10-19,Power Snatch,Olympic Lifts,32.5,2,,,
2016-10-19,Power Snatch,Olympic Lifts,32.5,2,,,
2016-10-19,Power Snatch,Olympic Lifts,32.5,2,,,
2016-10-19,Overhead Press,Shoulders,47.5,5,,,
2016-10-21,Squat,Legs,136.0,2,,,
2016-10-21,Bench Press,Chest,93.5,3,,,
2016-10-21,Speed DL,Back,90.0,1,,,
2016-10-21,Speed DL,Back,90.0,1,,,
2016-10-21,Speed DL,Back,90.0,1,,,
2016-10-21,Speed DL,Back,90.0,1,,,
2016-10-21,Speed DL,Back,90.0,1,,,
2016-10-21,Speed DL,Back,90.0,1,,,
2016-10-21,Speed DL,Back,90.0,1,,,
2016-10-21,Speed DL,Back,90.0,1,,,
2016-10-21,Dumbbell Hammer Curl,Biceps,40.0,8,,,
2016-10-21,Dumbbell Hammer Curl,Biceps,36.0,8,,,
2016-10-21,Dumbbell Hammer Curl,Biceps,36.0,8,,,
2016-10-24,Squat,Legs,105.0,5,,,
2016-10-24,Squat,Legs,107.5,5,,,
2016-10-24,Squat,Legs,107.5,5,,,
2016-10-24,Squat,Legs,107.5,5,,,
2016-10-24,Squat,Legs,107.5,5,,,
2016-10-24,Overhead Press,Shoulders,48.5,5,,,
2016-10-24,Overhead Press,Shoulders,48.5,5,,,
2016-10-24,Overhead Press,Shoulders,48.5,5,,,
2016-10-24,Overhead Press,Shoulders,48.5,5,,,
2016-10-24,Overhead Press,Shoulders,48.5,5,,,
2016-10-24,Power Clean,Olympic Lifts,55.0,3,,,
2016-10-24,Power Clean,Olympic Lifts,55.0,3,,,
2016-10-24,Power Clean,Olympic Lifts,55.0,3,,,
2016-10-24,Power Clean,Olympic Lifts,55.0,3,,,
2016-10-24,Power Clean,Olympic Lifts,55.0,3,,,
2016-10-24,Chin Up,Back,88.5,8,,,
2016-10-24,Chin Up,Back,88.5,8,,,
2016-10-24,Chin Up,Back,88.5,8,,,
2016-10-26,Squat,Legs,85.0,5,,,
2016-10-26,Squat,Legs,85.0,5,,,
2016-10-26,Bench Press,Chest,72.5,5,,,
2016-10-26,Bench Press,Chest,72.5,5,,,
2016-10-26,Bench Press,Chest,70.0,5,,,
2016-10-26,Power Snatch,Olympic Lifts,30.0,2,,,
2016-10-26,Power Snatch,Olympic Lifts,32.5,2,,,
2016-10-26,Power Snatch,Olympic Lifts,32.5,2,,,
2016-10-28,Squat,Legs,130.0,3,,,
2016-10-28,Overhead Press,Shoulders,57.5,3,,,
2016-10-28,Overhead Press,Shoulders,57.5,3,,,
2016-10-28,Deadlift,Back,115.0,5,,,
2016-10-28,Deadlift,Back,130.0,5,,,
2016-10-28,Triceps Dips,Triceps,106.0,5,,,
2016-10-28,Triceps Dips,Triceps,107.5,5,,,
2016-10-28,Triceps Dips,Triceps,107.5,5,,,
2016-10-31,Squat,Legs,110.0,5,,,
2016-10-31,Squat,Legs,110.0,5,,,
2016-10-31,Squat,Legs,110.0,5,,,
2016-10-31,Squat,Legs,110.0,5,,,
2016-10-31,Squat,Legs,110.0,5,,,
2016-10-31,Bench Press,Chest,75.0,5,,,
2016-10-31,Bench Press,Chest,75.0,5,,,
2016-10-31,Bench Press,Chest,75.0,5,,,
2016-10-31,Bench Press,Chest,75.0,5,,,
2016-10-31,Bench Press,Chest,75.0,5,,,
2016-10-31,Power Clean,Olympic Lifts,56.0,3,,,
2016-10-31,Power Clean,Olympic Lifts,56.0,3,,,
2016-10-31,Power Clean,Olympic Lifts,56.0,3,,,
2016-10-31,Power Clean,Olympic Lifts,56.0,3,,,
2016-10-31,Power Clean,Olympic Lifts,56.0,3,,,
2016-10-31,Chin Up,Back,87.5,8,,,
2016-10-31,Chin Up,Back,87.5,8,,,
2016-10-31,Chin Up,Back,87.5,8,,,
2016-11-02,Squat,Legs,85.0,5,,,
2016-11-02,Squat,Legs,85.0,5,,,
2016-11-02,CG Bench Press,Chest,65.0,5,,,
2016-11-02,CG Bench Press,Chest,65.0,5,,,
2016-11-02,Overhead Press,Shoulders,48.5,5,,,
2016-11-02,Overhead Press,Shoulders,48.5,5,,,
2016-11-02,Overhead Press,Shoulders,48.5,5,,,
2016-11-02,Power Snatch,Olympic Lifts,31.0,2,,,
2016-11-02,Power Snatch,Olympic Lifts,31.0,2,,,
2016-11-02,Power Snatch,Olympic Lifts,31.0,2,,,
2016-11-04,Squat,Legs,130.0,3,,,
2016-11-04,Bench Press,Chest,90.0,3,,,
2016-11-04,Bench Press,Chest,90.0,3,,,
2016-11-04,Dumbbell Hammer Curl,Biceps,40.0,8,,,
2016-11-04,Dumbbell Hammer Curl,Biceps,40.0,8,,,
2016-11-04,Dumbbell Hammer Curl,Biceps,36.0,8,,,
2016-11-04,Speed DL,Back,90.0,1,,,
2016-11-04,Speed DL,Back,90.0,1,,,
2016-11-04,Speed DL,Back,90.0,1,,,
2016-11-04,Speed DL,Back,90.0,1,,,
2016-11-04,Speed DL,Back,90.0,1,,,
2016-11-04,Speed DL,Back,90.0,1,,,
2016-11-04,Speed DL,Back,90.0,1,,,
2016-11-04,Speed DL,Back,90.0,1,,,
2016-11-07,Squat,Legs,110.0,5,,,
2016-11-07,Squat,Legs,110.0,5,,,
2016-11-07,Squat,Legs,110.0,5,,,
2016-11-07,Squat,Legs,110.0,5,,,
2016-11-07,Squat,Legs,110.0,5,,,
2016-11-07,Overhead Press,Shoulders,50.0,5,,,
2016-11-07,Overhead Press,Shoulders,50.0,5,,,
2016-11-07,Overhead Press,Shoulders,50.0,5,,,
2016-11-07,Overhead Press,Shoulders,50.0,5,,,
2016-11-07,Overhead Press,Shoulders,50.0,5,,,
2016-11-07,Power Clean,Olympic Lifts,57.5,3,,,
2016-11-07,Power Clean,Olympic Lifts,57.5,3,,,
2016-11-07,Power Clean,Olympic Lifts,57.5,3,,,
2016-11-07,Chin Up,Back,90.0,8,,,
2016-11-07,Chin Up,Back,90.0,8,,,
2016-11-07,Chin Up,Back,87.5,8,,,
2016-11-09,Squat,Legs,87.5,5,,,
2016-11-09,Squat,Legs,87.5,5,,,
2016-11-09,Bench Press,Chest,72.5,5,,,
2016-11-09,Bench Press,Chest,70.0,5,,,
2016-11-09,Bench Press,Chest,70.0,5,,,
2016-11-09,Power Snatch,Olympic Lifts,32.5,2,,,
2016-11-09,Power Snatch,Olympic Lifts,40.0,1,,,
2016-11-09,Power Snatch,Olympic Lifts,45.0,1,,,
2016-11-12,Squat,Legs,132.5,3,,,
2016-11-12,Overhead Press,Shoulders,58.5,3,,,
2016-11-12,Overhead Press,Shoulders,58.5,3,,,
2016-11-12,Speed DL,Back,90.0,1,,,
2016-11-12,Speed DL,Back,90.0,1,,,
2016-11-12,Speed DL,Back,90.0,1,,,
2016-11-12,Speed DL,Back,90.0,1,,,
2016-11-12,Speed DL,Back,90.0,1,,,
2016-11-12,Speed DL,Back,90.0,1,,,
2016-11-12,Speed DL,Back,90.0,1,,,
2016-11-12,Triceps Dips,Triceps,87.5,5,,,
2016-11-12,Triceps Dips,Triceps,87.5,5,,,
2016-11-12,Triceps Dips,Triceps,87.5,5,,,
2016-11-14,Squat,Legs,111.0,5,,,
2016-11-14,Squat,Legs,111.0,5,,,
2016-11-14,Squat,Legs,111.0,5,,,
2016-11-14,Squat,Legs,111.0,5,,,
2016-11-14,Squat,Legs,111.0,5,,,
2016-11-14,Bench Press,Chest,76.0,5,,,
2016-11-14,Bench Press,Chest,76.0,5,,,
2016-11-14,Bench Press,Chest,76.0,5,,,
2016-11-14,Bench Press,Chest,76.0,5,,,
2016-11-14,Bench Press,Chest,76.0,5,,,
2016-11-14,Power Clean,Olympic Lifts,58.5,3,,,
2016-11-14,Power Clean,Olympic Lifts,58.5,3,,,
2016-11-14,Power Clean,Olympic Lifts,58.5,3,,,
2016-11-14,Chin Up,Back,87.5,8,,,
2016-11-14,Chin Up,Back,87.5,8,,,
2016-11-14,Chin Up,Back,87.5,8,,,
2016-11-16,Squat,Legs,87.5,5,,,
2016-11-16,Squat,Legs,87.5,5,,,
2016-11-16,Overhead Press,Shoulders,48.5,5,,,
2016-11-16,Overhead Press,Shoulders,48.5,5,,,
2016-11-16,Overhead Press,Shoulders,48.5,5,,,
2016-11-16,Pendlay Row,Back,50.0,8,,,
2016-11-18,Squat,Legs,135.0,3,,,
2016-11-18,Bench Press,Chest,91.0,3,,,
